	GS000a	GS000b	GS000c	GS000d	GS001a	GS001b	GS001c	GS002	GS003	GS004	GS005	GS006	GS007	GS008	GS009	GS010	GS011	GS012	GS013	GS014	GS015	GS016	GS017	GS018	GS019	GS020	GS021	GS022	GS023	GS025	GS026	GS027	GS028	GS029	GS030	GS031	GS032	GS033	GS034	GS035	GS036	GS037	GS038	GS039	GS040	GS041	GS042	GS043	GS044	GS045	GS046	GS047	GS048a	GS049	GS050	GS051	GS048b	GS108a	GS108b	GS109	GS110a	GS110b	GS111	GS112a	GS112b	GS113	GS114	GS115	GS116	GS117a	GS117b	GS119	GS120	GS121	GS122a	GS122b	GS123	GS148	GS149
Spidroin_MaSp	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftsk_gamma	191	165	123	137	18	14	47	39	18	24	18	18	31	41	26	37	63	46	46	57	57	54	87	56	56	117	59	71	67	10	36	120	101	74	192	227	54	242	43	69	33	38	0	0	0	0	0	0	0	1	1	29	32	30	0	55	4	14	13	14	29	4	19	23	2	47	113	21	28	121	5	21	12	33	24	1	40	35	28
DUF2804	57	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DUF2813	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rep_fac-A_3	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DUF1906	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF84	27	6	3	12	1	1	1	1	2	0	0	0	0	3	0	1	3	0	0	0	0	2	3	1	0	3	4	3	4	1	0	1	4	4	2	4	6	3	3	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	2	1	0	0	3	10	3	0	3	0	0	0	2	1	0	0	0	0
MethyltransfD12	86	64	97	60	11	3	16	58	34	10	10	26	12	16	35	21	44	46	42	58	46	40	131	68	77	204	34	63	59	54	57	67	60	51	96	130	53	65	54	36	51	30	0	0	0	1	0	1	0	0	0	25	24	37	0	77	4	11	12	15	24	9	18	30	11	27	96	10	15	85	15	24	11	30	23	10	26	13	21
YqgB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF99	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
CH	0	1	3	7	6	9	0	0	0	0	0	0	0	1	2	0	0	0	5	0	1	1	0	2	1	0	0	3	2	15	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	1	0	1	3	0	0	8	0	1	0	1	0	1	0	0	0	0	5	0	2	0
PTS_IIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tom37	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ApoC-I	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	1	1	0	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Glycoprotein	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MukB	8	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wyosine_form	0	10	13	5	2	0	0	0	0	4	0	0	0	1	2	3	0	0	0	5	3	4	8	1	3	10	2	3	1	3	2	6	4	4	0	6	7	0	1	3	4	1	0	0	0	0	0	0	0	0	0	4	1	0	0	3	0	0	0	0	3	3	1	1	0	2	12	0	1	8	2	1	1	2	0	1	0	0	0
Mss4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
Arfaptin	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PRC	246	92	109	98	13	19	35	19	11	19	13	19	15	49	8	13	32	22	22	37	57	70	101	54	61	100	41	28	44	35	50	78	60	35	129	98	55	254	50	45	27	24	0	0	0	1	0	0	0	0	0	24	27	48	0	37	22	16	18	32	20	6	18	28	13	40	105	20	21	72	17	30	18	29	30	7	33	24	24
Herpes_UL43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyaluronidase_1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Corona_NS1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Drmip_Hesp	4	12	38	9	4	1	4	9	6	3	2	0	2	6	0	3	5	7	7	5	5	5	11	8	5	5	6	9	5	9	3	9	11	3	11	27	46	28	3	8	3	1	0	1	0	0	0	0	0	0	0	2	5	2	0	6	2	2	2	3	5	1	2	5	5	3	15	3	2	12	0	1	1	2	2	4	2	3	7
DUF1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Exonuc_VIII	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC-50	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P19Arf_N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1590	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UTRA	428	25	11	27	5	10	29	8	11	7	7	5	8	27	17	15	30	40	19	13	7	6	20	10	6	53	16	5	3	3	7	17	18	13	15	37	17	188	8	18	4	5	0	0	0	0	0	0	0	0	0	5	5	1	0	16	3	3	3	0	1	0	1	3	0	2	10	3	2	21	1	4	1	5	4	0	8	4	6
Cadherin	86	82	86	73	29	67	25	40	15	12	70	20	14	86	30	40	12	17	74	64	53	79	103	60	59	7	84	87	52	54	57	135	103	50	220	141	34	154	58	59	39	48	0	1	0	1	0	1	0	0	0	43	28	23	0	56	11	18	19	20	24	24	16	36	42	28	95	23	17	113	17	12	7	32	26	13	37	48	48
PadR	158	12	19	9	5	3	6	6	7	4	4	3	0	5	4	5	27	22	11	4	9	13	12	2	5	59	11	9	7	5	7	5	7	4	10	16	24	67	6	12	3	0	0	0	0	0	0	0	0	0	0	3	8	0	0	7	7	2	5	1	0	2	3	2	1	5	14	2	2	11	4	1	1	2	3	0	8	7	2
RcbX	0	0	4	0	1	0	0	4	5	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PG_binding_2	5	6	4	3	1	0	3	0	1	0	1	0	1	2	1	1	2	7	3	5	5	2	12	3	8	22	7	1	8	1	3	6	4	3	4	7	1	15	3	6	3	1	0	0	0	0	0	0	0	0	0	3	1	2	0	7	0	2	0	1	1	0	2	3	0	1	12	1	2	8	0	3	2	0	1	0	3	3	5
TPR_MLP1_2	26	4	10	10	7	2	0	2	0	0	0	0	0	3	3	0	0	4	2	2	3	0	4	0	3	6	1	0	4	9	0	2	1	0	0	9	4	7	0	3	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	1	2	0	1	1	0	2	2	3	3	0	1	3	0	1	0	1	2	0	1	2	3
FtsQ	96	64	100	92	3	6	26	19	11	5	7	11	4	25	24	11	21	25	22	29	18	25	42	21	33	45	24	27	30	5	34	50	41	42	104	120	34	152	26	27	19	7	0	0	0	0	0	1	0	0	0	10	13	12	0	29	1	14	5	9	11	2	8	19	1	24	66	7	7	63	2	20	7	21	22	1	27	16	13
KASH	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aha1_N	0	0	4	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	4	0	0	3	0	0	0	0	1	1	0	0	0	0	2	0	2	1
Zeta_toxin	397	246	243	257	23	32	73	83	38	34	50	50	29	80	66	48	101	107	94	107	103	92	187	125	93	265	89	94	124	41	84	202	150	107	253	358	137	443	89	125	50	49	1	0	0	1	0	1	0	0	0	41	53	65	0	109	19	30	19	43	50	11	45	59	14	85	244	37	34	232	33	48	17	92	64	13	89	73	64
Neurochondrin	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DUF2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glycos_transf_N	205	189	155	180	24	21	54	67	30	24	29	35	18	52	58	33	45	39	43	65	49	53	98	74	52	55	63	67	58	12	48	114	119	87	312	268	45	195	58	82	34	63	0	0	0	0	0	0	0	0	0	39	30	44	1	69	8	24	13	19	37	5	16	51	7	52	120	25	34	170	11	38	20	48	44	7	50	35	38
DUF2596	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	19	29	1	1	1	1	2	0	0	84	1	0	0	0	0	1	0	2	0	6	0	42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	1	0
Adhesin_P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fumble	13	31	28	20	2	1	11	1	1	7	0	0	2	3	0	5	1	0	6	4	4	8	16	4	10	0	7	9	9	4	4	11	11	1	36	19	0	1	5	8	2	0	0	0	0	0	0	0	0	0	0	5	1	3	0	7	1	2	2	5	2	1	6	4	3	5	7	1	2	10	4	3	0	2	4	1	2	7	7
DUF2452	0	5	7	0	2	2	6	3	2	0	8	4	1	8	3	6	9	12	4	1	5	11	11	8	7	38	4	2	3	1	5	3	7	10	16	8	6	35	3	10	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	3	2	0	3	3	1	2	1	1	1	4	8	5	1	9	2	1	0	4	1	0	2	2	3
Peptidase_M13_N	135	16	22	16	0	3	0	5	5	3	6	1	2	20	3	3	37	56	24	3	5	0	7	4	4	67	6	1	0	2	1	5	4	4	12	32	5	128	0	2	5	0	0	0	0	0	0	0	0	0	0	2	10	2	0	1	3	2	6	4	0	0	2	2	1	5	10	2	0	11	1	1	3	4	5	2	5	4	4
Lipase_GDSL	271	140	237	152	23	36	55	67	30	22	30	42	16	73	49	42	106	116	77	68	60	79	144	76	90	251	82	72	52	34	47	125	104	95	208	250	102	407	70	80	35	33	0	1	0	0	0	0	0	1	0	30	43	40	0	55	17	32	15	36	50	18	35	39	18	57	137	27	37	134	19	34	17	60	41	13	47	54	74
DUF1705	62	4	0	0	0	0	0	0	2	3	6	3	1	13	1	0	18	25	6	0	1	0	1	0	0	33	3	0	0	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ter	90	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	2	6	0	0	1	0	0	0	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
HHA	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bunya_NS-S_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Hint	4	7	7	6	9	6	2	0	2	1	13	1	2	2	2	4	10	4	3	3	3	2	4	6	4	28	2	2	3	3	0	6	9	6	0	4	4	11	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	2	2	0	4	1	1	0	3	0	11	4	3	7	2	1	1	0	0	4	1	1	0
Thioesterase	557	98	116	73	34	16	26	22	25	17	22	25	8	72	25	32	39	55	48	36	21	27	67	40	40	61	28	22	29	37	25	72	41	45	109	153	51	347	36	46	14	18	0	1	0	0	0	0	0	0	0	20	30	22	0	35	15	13	20	9	10	7	12	12	11	14	55	14	12	64	5	16	8	30	20	6	27	17	25
Cofilin_ADF	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DUF1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1519	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1470	75	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3153	20	7	2	14	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	12	37	12	8	0	7	3	11	17	5	11	0	3	0	1	0	31	13	0	0	0	0	0	0	0	0	0	0	0	0	0	6	15	0	1	13	6	2	12	9	4	3	6	13	13	30	7	2	6	8	4	3	10	10	3	3	5	8
zf-AD	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Transferase	0	2	4	2	1	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Spot_14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LCD1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YqaJ	46	5	20	8	3	3	4	74	23	9	21	16	37	21	14	16	40	30	43	26	9	12	16	10	17	62	15	8	4	11	3	15	17	11	3	32	28	188	7	4	7	2	0	0	0	0	0	0	0	0	0	4	3	7	0	8	2	2	7	3	4	4	0	1	2	5	21	2	3	11	6	2	1	8	12	3	8	5	4
DUF2077	66	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	3	0	1	0	2	1	0	1	1	1	2	0	0	0	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DUF889	14	31	39	53	63	27	19	30	19	16	9	9	8	16	14	20	37	41	33	14	11	6	29	10	8	32	9	12	10	14	8	14	22	11	41	52	31	166	22	8	6	4	0	0	2	0	0	0	0	0	0	2	4	2	0	4	3	1	4	3	10	5	1	3	5	3	20	3	4	27	3	8	1	8	11	7	11	14	7
DUF3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1460	10	6	24	5	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	1	2	5	2	0	0	4	2	3	0	3	7	1	4	4	2	2	1	2	5	1	0	0	0	0	0	0	0	0	0	0	5	4	1	0	1	1	0	0	1	3	1	0	0	0	2	5	2	1	5	0	0	0	1	2	0	1	1	4
SAE2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RRM_4	0	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
DUF1647	1	3	3	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	3	2	4	1	3	1	1	2	1	0	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	2	0	0	2	0	2	4	1	0	1	0	0	0	0	1	0	0	0	1
Rop	425	42	1	16	22	1	0	7	0	4	0	1	0	2	0	0	0	0	0	0	0	2	3	0	3	0	0	9	1	2	4	5	1	1	157	0	151	10	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arb1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cbl_N2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DUF3131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Peptidase_S6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PagP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2195	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ribosomal_S24e	0	3	7	2	0	1	1	0	0	0	0	1	0	4	2	0	0	0	4	4	5	12	7	4	1	1	0	0	4	3	2	3	4	1	0	7	14	0	0	3	3	3	0	1	0	0	0	0	0	0	0	2	1	0	0	7	2	0	0	2	2	1	1	0	2	4	5	1	1	11	1	0	0	0	0	1	2	0	0
VirC1	192	65	61	73	5	13	18	22	11	13	13	16	6	31	15	18	16	16	21	33	28	24	45	34	34	31	30	33	26	10	24	55	56	45	97	131	33	263	35	40	21	12	0	0	0	0	0	0	0	1	0	13	13	25	0	31	12	12	7	15	13	5	13	17	6	23	55	10	11	52	4	10	5	28	18	2	27	21	19
