	GS000a	GS000b	GS000c	GS000d	GS001a	GS001b	GS001c	GS002	GS003	GS004	GS005	GS006	GS007	GS008	GS009	GS010	GS011	GS012	GS013	GS014	GS015	GS016	GS017	GS018	GS019	GS020	GS021	GS022	GS023	GS025	GS026	GS027	GS028	GS029	GS030	GS031	GS032	GS033	GS034	GS035	GS036	GS037	GS038	GS039	GS040	GS041	GS042	GS043	GS044	GS045	GS046	GS047	GS048a	GS049	GS050	GS051	GS048b	GS108a	GS108b	GS109	GS110a	GS110b	GS111	GS112a	GS112b	GS113	GS114	GS115	GS116	GS117a	GS117b	GS119	GS120	GS121	GS122a	GS122b	GS123	GS148	GS149
Baculo_ME53	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
RNA_pol_L	238	247	242	264	31	25	83	81	40	38	38	58	33	64	52	56	97	103	87	100	88	107	201	102	89	197	87	85	98	34	73	171	166	84	318	331	119	400	94	134	75	39	0	0	0	0	0	0	1	1	0	80	50	61	0	85	19	31	20	54	60	17	39	64	18	84	228	54	42	227	18	43	34	74	94	24	81	74	79
FliE	57	18	15	12	1	5	5	3	4	4	3	0	5	12	2	4	6	4	5	9	5	9	21	17	14	12	8	5	9	2	2	12	22	8	22	18	15	96	5	9	4	5	0	0	0	0	1	0	0	0	0	6	4	5	0	9	2	1	2	0	8	0	5	3	0	9	21	5	3	15	0	3	1	9	4	0	7	3	6
LpxC	277	249	268	277	25	29	62	70	44	29	21	37	18	62	47	23	40	69	57	77	78	52	160	80	86	68	63	82	94	39	89	186	147	122	334	326	79	242	118	97	54	54	0	0	1	0	0	0	0	0	0	40	40	50	0	91	18	31	27	45	60	14	45	66	9	68	217	40	41	192	13	54	22	90	54	10	68	56	54
HCaRG	0	2	6	3	1	4	1	0	0	0	0	0	0	2	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
DUF1557	5	6	0	5	2	0	3	1	0	5	5	3	1	1	6	4	8	1	4	3	2	3	6	5	7	39	7	1	4	4	1	8	14	10	2	4	12	12	1	8	2	4	0	0	0	0	0	0	0	0	0	1	1	2	0	3	0	1	1	0	2	1	4	2	1	1	17	8	4	17	2	3	1	1	2	0	1	1	0
Na_Ca_ex	232	160	197	167	36	35	50	36	20	31	22	10	17	74	40	35	36	45	50	52	93	77	151	72	82	27	50	75	80	61	61	130	89	74	198	253	108	518	70	85	41	30	5	0	1	0	0	0	0	0	0	29	44	40	0	73	25	28	26	28	45	24	31	34	22	54	161	30	26	164	24	23	23	48	43	26	52	50	47
CbiK	13	6	18	24	0	4	1	0	2	1	2	1	0	5	0	3	2	2	5	2	10	15	24	14	20	1	6	6	4	17	17	10	4	5	12	9	8	17	11	1	0	1	0	0	0	0	0	0	1	0	0	2	5	8	0	4	5	5	1	5	2	5	4	6	2	6	28	5	5	8	9	5	4	11	3	1	6	4	2
ComReg_Spx	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VOMI	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
VRR_NUC	29	11	6	8	5	3	2	22	5	17	37	2	18	6	6	4	11	14	37	8	2	0	5	9	10	13	8	4	5	9	1	18	21	7	4	9	9	191	8	8	1	6	0	0	0	0	0	0	1	0	0	1	2	0	0	2	2	0	0	0	3	2	0	2	5	0	7	0	1	8	1	1	0	1	0	2	2	2	2
ATP-synt_F6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Merozoite_SPAM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RUN	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
Peptidase_M19	249	208	198	176	13	16	72	47	43	29	31	35	25	75	46	46	16	15	45	79	41	64	123	59	50	23	69	48	62	9	53	117	110	87	330	368	30	177	64	109	43	32	0	2	0	5	1	0	0	0	0	41	42	24	0	62	7	16	16	27	49	5	29	41	8	61	127	31	32	195	9	30	24	68	50	3	57	43	57
Glug	194	1	4	1	1	0	0	2	1	0	0	0	0	4	0	1	10	12	4	2	0	1	0	0	1	2	1	0	0	0	0	3	1	0	4	1	27	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	2	1
DUF1662	35	8	3	13	5	5	3	0	0	1	0	0	0	0	0	1	0	0	2	4	17	10	24	22	18	1	1	7	13	15	25	17	3	4	0	1	0	45	37	2	1	0	0	0	0	0	0	0	0	0	0	3	4	17	0	0	13	4	8	11	4	5	6	11	8	9	34	11	7	5	15	7	7	10	6	7	9	6	7
Colipase_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1795	36	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGD-D	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leu_leader	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2040	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C2-set_2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VacJ	221	177	179	161	9	9	43	45	28	18	14	28	16	64	27	38	30	38	38	64	44	43	97	66	58	24	52	47	59	4	36	106	86	88	204	228	51	179	45	50	34	13	0	0	0	0	2	0	0	3	0	29	45	39	0	44	7	24	7	30	24	5	25	35	8	39	106	22	19	112	3	28	15	50	44	2	52	32	42
HCV_capsid	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
VPS28	1	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Alba	1	7	19	8	0	1	2	0	1	0	0	1	0	3	10	0	0	0	2	8	2	0	2	3	1	11	5	0	3	0	1	6	8	6	0	5	14	1	1	0	4	2	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	2	0	0	0	0	1	0	0	0	4	2	0	7	0	0	0	0	0	0	1	0	0
Evr1_Alr	7	11	8	15	9	6	9	29	11	2	5	9	8	12	11	19	38	63	18	10	10	3	35	8	16	35	14	5	7	4	4	11	16	14	5	71	14	29	13	8	2	2	0	0	0	0	0	0	0	0	0	3	5	6	0	6	0	4	5	3	7	5	5	9	2	7	24	6	6	18	1	5	0	2	9	5	11	5	10
OAR	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubiq-assoc	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1845	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2477	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pox_C4_C10	1	0	0	0	0	1	0	1	2	0	1	1	3	0	0	0	0	3	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	2	1	0	0	0	0	0	1	0	0
COG5	5	1	1	6	4	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	1	0	0	2	1	2	1	1	1	1	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1	0	1	1	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	2	0
Pox_MCEL	7	17	26	17	5	1	7	32	24	8	10	17	25	17	10	15	20	38	20	27	15	3	22	11	16	35	17	5	4	5	6	12	11	12	17	44	13	11	8	13	12	3	0	0	0	0	0	0	0	0	0	6	4	3	0	14	3	3	1	4	7	3	3	5	2	12	21	8	5	25	0	4	3	7	15	1	11	13	8
dDENN	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Trypan_PARP	21	51	38	62	72	34	28	18	16	10	13	5	22	38	8	16	8	17	24	27	25	30	65	26	61	12	20	16	30	61	19	36	29	22	35	101	16	149	14	17	4	6	0	0	0	0	0	0	0	0	0	11	7	6	0	10	6	4	7	2	18	44	6	8	47	14	42	8	20	37	16	12	3	30	18	21	19	13	8
DUF2309	0	0	4	3	0	2	0	0	0	0	0	0	2	0	10	0	4	2	0	0	0	0	2	2	0	11	2	0	0	0	0	3	0	0	0	0	5	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	2	0	0	0	0	0	1	1	0	1	0	1	1
DUF827	10	1	4	6	2	2	0	0	0	0	2	0	0	0	2	0	0	0	1	3	0	2	1	2	0	2	3	2	1	4	1	1	1	0	4	2	3	9	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	2	2	1	2	4	0	1	0	3	1	0	0	2	1
CbiN	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NO_synthase	0	0	1	0	1	1	1	0	1	0	1	0	0	2	2	1	0	0	1	1	0	0	1	0	0	1	0	0	0	2	0	4	1	0	0	1	0	8	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	2	2	0	1	0	0	0	0	1	2	0	0	1
TNV_CP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E3_UbLigase_EDD	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PARP_reg	0	1	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
DUF2724	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRO1	0	1	1	2	1	3	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	4	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	6	0	4	0	0	0	1	0	0	0	0	2	0	0	0
DUF1348	53	3	1	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	0	3	1	1	2	1	0	1	1	2	0	0	0	2	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	0	4	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0
DUF3071	0	0	0	0	3	0	0	0	0	0	1	0	0	4	2	0	21	21	7	1	0	1	1	0	0	43	0	0	0	0	0	1	0	1	1	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	1	0
DUF2109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MoaE	158	74	116	72	2	9	11	38	26	16	8	21	5	14	15	25	27	39	24	48	36	28	53	27	22	66	42	30	24	10	23	76	53	31	144	194	33	163	36	62	19	12	0	0	0	1	0	0	0	2	0	14	12	15	0	38	8	12	8	15	12	3	11	20	8	22	65	9	21	78	5	12	6	39	19	3	36	25	26
DUF1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2771	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YfaZ	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF1492	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PI3Ka	1	0	3	2	2	7	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	4	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
IL12	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Defensin_1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oxidored_q1_N	165	142	145	158	14	10	50	44	12	13	11	30	24	64	36	49	67	70	40	65	68	80	139	67	60	154	74	81	74	10	61	100	114	73	155	257	43	308	93	44	49	34	0	0	0	1	1	0	0	0	0	30	33	31	0	90	14	17	7	23	37	0	28	41	9	49	152	30	31	142	13	36	15	44	37	9	51	35	52
K_channel_TID	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF3242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Reprolysin	0	1	2	1	2	1	0	0	2	1	0	0	0	2	0	1	1	0	4	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	2	3	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0
Orai-1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Ribosomal_L6e	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Myosin_N	0	1	1	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF393	164	129	115	130	16	20	41	45	17	17	22	30	26	37	34	41	61	43	33	54	62	65	131	77	80	91	66	69	76	34	65	105	100	61	222	123	38	289	71	57	32	36	2	0	1	1	0	0	0	1	0	37	34	48	0	58	8	14	13	29	38	18	25	41	13	59	165	20	28	138	23	36	22	61	51	13	50	59	42
Ycf9	17	3	6	9	3	0	1	0	0	3	0	0	0	0	0	0	0	0	1	2	9	3	15	6	8	0	0	9	7	11	15	15	2	6	2	0	0	16	11	1	0	2	0	0	0	0	0	0	0	0	0	0	1	12	0	0	4	3	3	4	5	1	1	5	1	3	13	1	2	1	1	2	3	6	5	3	2	3	3
DUF2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NUP	58	9	2	5	0	0	0	2	0	1	1	3	2	1	0	2	0	2	9	1	2	0	6	0	0	0	0	0	2	5	2	4	0	0	0	2	1	21	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	2	0	0	1	0	1
DCP2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0
DUF1285	61	50	48	39	7	5	8	13	12	4	13	7	3	20	13	10	2	2	23	16	10	16	29	16	12	3	14	14	11	1	15	32	23	26	71	46	6	61	15	12	6	5	0	0	2	0	0	1	0	0	1	9	13	9	0	10	5	2	8	4	5	3	3	11	2	9	29	3	4	34	2	0	5	12	8	0	16	11	15
NRIF3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spore_III_AB	0	3	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGF2_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF2869	11	3	3	9	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	17	9	17	3	4	2	11	10	13	10	4	2	2	1	0	16	18	0	1	0	0	0	0	0	0	0	0	0	0	4	1	13	0	2	5	1	5	10	3	8	4	8	5	2	19	3	5	6	10	6	5	8	7	3	6	3	2
MSP1_C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
FlgN	75	14	19	5	0	2	1	2	1	2	2	0	2	10	1	2	6	4	11	2	4	4	11	2	5	2	9	6	3	0	2	4	0	2	11	3	2	85	3	6	2	0	0	0	1	0	0	0	0	0	0	0	4	2	0	0	1	1	1	3	3	0	0	0	0	1	7	0	0	4	0	4	0	2	2	2	4	2	0
zf-P11	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
SATase_N	27	33	36	32	8	5	11	17	2	6	17	3	8	19	8	6	2	4	10	10	22	17	22	20	34	8	11	6	11	10	21	23	17	8	41	29	7	104	16	6	8	5	0	0	1	0	0	0	0	0	0	11	8	7	1	7	11	7	5	9	12	4	5	7	3	9	24	4	1	25	6	8	9	16	11	6	5	13	17
CNP1	21	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUF439	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAM	214	141	205	170	23	20	50	43	17	18	22	36	26	41	23	48	75	66	41	59	64	64	148	66	111	152	70	77	84	31	64	95	98	84	204	262	79	309	66	72	30	25	0	0	0	0	0	0	0	1	0	36	39	60	0	41	22	10	16	34	48	10	22	43	10	56	123	30	26	115	11	38	17	59	42	8	50	52	54
Utp21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
